payment_id,order_id,payment_date,payment_method,amount,status
3530,3114,2024-08-03 08:07:00,card,3583.7,paid
3531,3115,2023-09-25 18:10:26,paypal,373.31,refunded
3532,3115,2024-10-10 17:49:24,wallet,256.05,refunded
3533,3116,2023-02-17 15:40:48,card,1340.58,paid
3534,3117,2023-02-11 03:28:16,bank_transfer,3776.34,paid
3535,3118,2024-08-16 01:09:17,card,964.44,failed
3536,3119,2024-07-15 10:10:39,paypal,4647.88,paid
3537,3120,2023-07-01 16:15:30,paypal,2091.56,paid
3538,3121,2024-10-25 06:08:55,bank_transfer,4771.59,paid
3539,3122,2024-07-22 03:27:15,paypal,136.55,paid
3540,3123,2025-05-26 05:11:21,wallet,574.87,refunded
3541,3123,2024-04-02 21:29:58,card,427.53,refunded
3542,3124,2024-12-13 09:50:36,paypal,1285.92,paid
3543,3125,2024-09-09 02:04:31,card,1261.19,paid
3544,3126,2025-01-04 05:03:37,paypal,146.89,paid
3545,3126,2024-04-03 12:25:54,bank_transfer,146.89,paid
3546,3127,2025-11-16 01:47:40,paypal,1139.21,failed
3547,3128,2025-05-28 18:32:12,card,482.23,paid
3548,3129,2024-06-02 05:31:56,bank_transfer,49.9,paid
3549,3130,2023-06-01 03:33:53,card,1734.48,refunded
3550,3131,2023-11-22 15:50:02,card,1925.94,paid
3551,3132,2024-08-27 20:44:52,card,5083.25,paid
3552,3133,2025-12-22 13:50:52,card,1060.35,paid
3553,3134,2025-07-12 05:28:52,paypal,2027.51,paid
3554,3134,2025-07-18 05:25:36,card,2027.51,paid
3555,3135,2025-10-20 18:05:55,paypal,2719.0,paid
3556,3136,2023-10-26 07:34:34,bank_transfer,66.34,refunded
3557,3137,2025-07-18 11:16:25,card,1318.54,paid
3558,3138,2024-11-21 14:14:35,card,2685.71,paid
3559,3139,2025-10-11 22:29:20,card,4138.98,paid
3560,3140,2023-07-01 09:17:13,card,176.62,failed
3561,3141,2025-11-06 07:17:30,paypal,2044.4,paid
3562,3142,2025-04-09 17:54:37,card,3126.86,paid
3563,3143,2025-07-06 17:32:14,card,296.14,paid
3564,3144,2025-04-04 22:14:53,paypal,121.1,failed
3565,3144,2025-10-19 22:42:27,card,567.16,paid
3566,3145,2025-03-01 16:34:33,paypal,2019.32,paid
3567,3146,2024-11-11 05:57:52,card,2794.86,paid
3568,3147,2025-05-09 18:37:27,card,18.1,failed
3569,3148,2023-01-13 20:39:27,card,2301.46,paid
3570,3149,2025-05-29 14:50:47,card,4376.82,refunded
3571,3150,2023-04-01 18:36:06,paypal,3760.83,paid
3572,3151,2024-06-01 10:45:03,card,2997.09,paid
3573,3152,2024-04-15 15:10:58,card,1614.3,paid
3574,3153,2025-11-25 02:13:35,bank_transfer,30.75,refunded
3575,3154,2025-11-20 12:56:21,card,2608.47,paid
3576,3155,2025-07-13 20:34:30,card,2474.83,paid
3577,3156,2024-02-18 01:42:44,card,144.01,refunded
3578,3157,2024-10-17 12:46:54,card,1227.71,refunded
3579,3157,2025-12-21 23:50:20,card,783.67,paid
3580,3158,2025-01-24 09:02:12,card,1239.52,chargeback
3581,3159,2024-03-23 04:23:10,card,559.24,paid
3582,3160,2025-04-14 12:47:06,wallet,100.49,chargeback
3583,3161,2023-04-24 13:20:28,card,1265.68,paid
3584,3162,2025-11-30 17:36:56,bank_transfer,3497.95,paid
3585,3163,2025-05-05 03:32:29,card,1027.46,refunded
3586,3164,2024-08-26 15:21:39,card,2465.77,paid
3587,3165,2024-11-07 04:03:50,card,4835.29,paid
3588,3166,2025-09-30 06:25:37,card,5213.75,paid
3589,3167,2024-06-22 11:55:09,bank_transfer,3248.37,paid
3590,3168,2023-04-21 06:57:17,bank_transfer,55.2,failed
3591,3169,2025-01-10 08:34:21,card,5181.28,paid
3592,3170,2024-12-29 19:34:45,card,629.71,paid
3593,3171,2023-07-20 04:40:46,card,1478.36,paid
3594,3172,2023-12-19 17:21:18,card,387.86,failed
3595,3173,2025-06-24 21:32:07,card,1474.32,paid
3596,3174,2024-04-30 08:16:21,card,2506.69,paid
3597,3175,2025-05-19 10:08:19,paypal,4424.3,paid
3598,3176,2025-02-07 12:34:45,card,1254.42,paid
3599,3176,2025-08-01 20:11:44,paypal,1254.42,paid
3600,3177,2025-02-26 04:57:46,card,4443.48,paid
3601,3178,2023-03-10 03:01:50,card,164.88,refunded
3602,3179,2023-12-21 15:50:27,bank_transfer,3352.47,paid
3603,3180,2023-05-26 08:41:09,paypal,1551.52,paid
3604,3181,2024-03-10 14:18:29,paypal,508.28,paid
3605,3182,2024-01-10 08:17:21,card,2256.5,paid
3606,3183,2024-12-26 10:35:59,bank_transfer,401.2,paid
3607,3184,2024-02-25 14:26:55,card,901.75,paid
3608,3185,2024-03-30 05:25:22,card,3187.67,paid
3609,3186,2024-05-13 14:16:40,bank_transfer,106.59,refunded
3610,3187,2023-03-19 22:05:19,paypal,2160.72,paid
3611,3187,2024-09-14 09:54:35,card,2160.72,paid
3612,3188,2023-08-30 01:38:51,paypal,1065.24,paid
3613,3188,2025-10-27 18:57:19,paypal,1065.24,paid
3614,3189,2024-09-16 23:11:15,card,2712.52,paid
3615,3190,2025-01-09 22:02:19,card,1548.83,refunded
3616,3191,2023-05-04 07:47:14,card,938.78,paid
3617,3192,2024-11-23 11:18:58,card,1501.41,paid
3618,3193,2025-05-30 10:08:45,card,3762.57,paid
3619,3194,2024-05-30 18:04:30,card,4766.89,paid
3620,3195,2025-03-21 05:42:05,card,2389.69,paid
3621,3196,2025-11-04 09:30:11,wallet,1969.01,paid
3622,3197,2024-12-20 08:35:36,card,1816.09,refunded
3623,3198,2024-02-12 00:18:12,card,36.1,refunded
3624,3199,2023-05-22 17:53:49,card,2540.25,paid
3625,3200,2024-05-14 02:23:01,card,849.9,paid
3626,3201,2023-05-14 21:15:45,bank_transfer,1806.44,failed
3627,3202,2024-02-24 02:55:18,paypal,66.25,failed
3628,3203,2023-12-23 06:10:14,card,2627.03,paid
3629,3204,2025-12-06 08:12:01,card,2689.63,paid
3630,3205,2024-04-11 22:38:29,paypal,2093.61,paid
3631,3206,2023-05-25 13:43:49,card,579.56,paid
3632,3207,2024-07-04 21:46:04,card,488.38,failed
3633,3208,2025-12-09 22:33:08,card,2474.9,paid
3634,3209,2024-03-28 16:25:09,paypal,4376.41,paid
3635,3210,2023-10-17 02:07:39,card,2563.3,paid
3636,3211,2023-01-07 08:20:56,card,713.78,paid
3637,3212,2024-03-07 22:24:40,paypal,3139.17,refunded
3638,3213,2024-04-17 14:19:57,card,1917.04,paid
3639,3214,2023-05-14 02:43:22,card,1619.15,paid
3640,3215,2025-11-01 19:50:04,paypal,665.14,paid
3641,3216,2024-11-23 10:19:34,paypal,4108.41,paid
3642,3217,2025-12-22 02:06:08,card,86.87,failed
3643,3218,2023-03-21 18:33:07,card,3541.12,paid
3644,3219,2025-01-04 15:22:23,card,3311.32,paid
3645,3220,2025-07-30 02:43:19,bank_transfer,261.28,paid
3646,3221,2024-10-30 07:57:46,card,2065.99,paid
3647,3222,2025-03-06 15:16:38,card,864.61,paid
3648,3223,2024-07-17 11:01:45,card,119.55,paid
3649,3224,2023-03-15 01:14:11,bank_transfer,3374.86,paid
3650,3225,2024-06-25 13:10:11,card,153.11,failed
3651,3226,2024-01-24 14:01:19,card,372.51,paid
3652,3227,2023-03-14 14:54:34,wallet,2656.12,paid
3653,3228,2024-07-31 07:47:39,card,971.16,paid
3654,3228,2025-07-20 01:13:32,card,971.16,paid
3655,3229,2024-12-14 19:15:06,bank_transfer,318.02,refunded
3656,3230,2025-06-08 08:56:47,card,3201.59,paid
3657,3231,2025-12-31 00:01:43,paypal,414.61,chargeback
3658,3232,2025-08-15 20:27:23,card,3701.24,paid
3659,3233,2025-12-28 02:47:54,card,501.05,paid
3660,3234,2025-03-28 00:38:39,paypal,767.88,paid
3661,3235,2025-11-12 15:19:04,paypal,1684.47,paid
3662,3236,2024-01-23 15:47:43,paypal,1628.47,refunded
3663,3237,2025-09-04 20:33:49,paypal,2319.29,paid
3664,3237,2025-08-26 18:44:25,bank_transfer,2319.29,paid
3665,3238,2023-07-01 11:56:26,card,2905.18,paid
3666,3239,2024-10-17 18:35:10,paypal,2032.72,paid
3667,3240,2024-12-11 06:35:08,card,1769.38,paid
3668,3241,2023-01-07 15:10:28,wallet,2727.28,paid
3669,3242,2024-02-06 02:16:22,card,6806.83,paid
3670,3243,2025-02-26 08:15:12,card,4130.23,refunded
3671,3244,2023-08-22 23:18:58,card,890.15,paid
3672,3245,2023-09-22 20:15:48,bank_transfer,1351.67,paid
3673,3246,2023-10-03 10:56:50,card,162.1,paid
3674,3246,2023-12-09 15:57:27,card,162.1,paid
3675,3247,2025-12-04 02:03:44,card,919.41,paid
3676,3247,2023-02-11 18:57:43,card,159.25,refunded
3677,3248,2023-08-07 23:54:12,bank_transfer,839.38,chargeback
3678,3249,2024-07-30 10:05:01,paypal,1864.92,paid
3679,3250,2025-07-30 07:35:08,card,2060.14,paid
3680,3250,2024-10-31 09:41:26,card,2060.14,paid
3681,3251,2024-09-22 21:32:48,bank_transfer,1521.4,failed
3682,3252,2024-07-31 17:24:29,card,514.0,paid
3683,3253,2025-08-06 17:25:11,bank_transfer,188.89,failed
3684,3254,2023-01-24 08:03:57,card,2974.8,refunded
3685,3255,2023-05-27 15:07:33,card,1913.28,paid
3686,3256,2024-10-28 00:22:57,bank_transfer,3151.63,refunded
3687,3256,2025-11-24 19:49:42,card,2483.42,paid
3688,3257,2024-01-07 12:50:15,bank_transfer,33.13,failed
3689,3258,2023-05-17 07:03:29,card,757.11,failed
3690,3258,2024-02-19 02:56:37,paypal,994.67,paid
3691,3259,2024-11-13 11:57:45,wallet,2861.89,refunded
3692,3260,2025-03-24 20:35:45,paypal,3628.62,paid
3693,3261,2024-09-27 07:34:09,paypal,1390.92,paid
3694,3262,2024-09-07 04:59:37,card,945.97,refunded
3695,3263,2025-11-02 04:13:12,paypal,1627.29,paid
3696,3264,2024-10-03 21:15:04,card,2164.47,paid
3697,3265,2023-07-31 16:36:04,paypal,3564.88,paid
3698,3265,2023-11-28 06:54:38,card,3249.23,refunded
3699,3266,2023-05-02 10:40:15,wallet,5814.3,paid
3700,3267,2024-06-30 18:25:16,paypal,1641.99,paid
3701,3268,2023-07-18 15:46:03,card,2303.69,paid
3702,3269,2024-02-29 01:22:51,card,103.69,paid
3703,3270,2024-09-05 15:04:41,bank_transfer,148.82,chargeback
3704,3270,2023-10-16 20:01:52,bank_transfer,595.74,paid
3705,3271,2024-10-01 01:23:21,wallet,169.25,paid
3706,3272,2024-12-01 17:41:04,card,838.8,paid
3707,3273,2023-11-17 00:35:13,paypal,3457.79,refunded
3708,3274,2025-01-03 13:31:00,card,720.8,paid
3709,3274,2024-08-06 19:03:58,card,720.8,paid
3710,3275,2023-08-13 10:01:05,paypal,3971.62,paid
3711,3276,2023-11-12 02:05:19,card,4731.69,paid
3712,3277,2024-04-03 10:13:25,card,1692.56,refunded
3713,3278,2023-03-16 12:41:03,wallet,655.22,paid
3714,3279,2024-12-26 22:48:47,card,1269.07,refunded
3715,3279,2024-06-11 22:03:25,paypal,770.7,paid
3716,3280,2024-03-23 10:27:15,card,3852.46,paid
3717,3281,2023-03-15 18:05:44,card,670.24,paid
3718,3282,2023-09-15 05:39:33,paypal,950.4,paid
3719,3283,2025-11-16 21:18:34,card,881.33,failed
3720,3284,2024-09-28 21:56:45,bank_transfer,650.76,paid
3721,3285,2025-07-11 13:51:04,paypal,184.71,failed
3722,3286,2023-06-06 16:19:45,paypal,2087.19,paid
3723,3287,2023-09-04 08:56:35,card,1879.86,paid
3724,3288,2024-03-13 09:42:10,paypal,1012.08,paid
3725,3289,2024-09-28 19:54:32,paypal,418.8,refunded
3726,3290,2023-05-06 15:49:14,paypal,4033.37,paid
3727,3291,2025-03-14 12:20:51,card,487.92,paid
3728,3292,2025-10-16 02:04:58,card,2208.13,paid
3729,3293,2025-04-15 15:24:17,card,567.33,paid
3730,3294,2024-07-01 02:17:14,paypal,3321.05,paid
3731,3295,2024-01-09 08:40:29,card,744.68,paid
3732,3296,2023-10-31 01:18:20,bank_transfer,4459.84,paid
3733,3297,2024-07-29 04:19:33,card,1212.93,paid
3734,3298,2025-01-12 02:39:32,wallet,2610.42,paid
3735,3299,2023-11-13 03:55:48,card,1441.04,paid
3736,3300,2025-05-15 03:07:34,paypal,959.51,failed
3737,3301,2024-03-13 20:07:55,wallet,1862.16,paid
3738,3302,2023-11-11 17:43:46,card,1210.41,refunded
3739,3302,2023-01-15 22:51:25,card,1822.93,paid
3740,3303,2024-01-27 22:17:02,card,748.55,paid
3741,3304,2025-10-18 01:25:43,card,3415.76,paid
3742,3305,2023-03-02 14:44:54,paypal,2898.96,paid
3743,3306,2023-01-01 22:14:16,bank_transfer,1548.33,paid
3744,3307,2025-01-28 15:56:42,card,320.55,refunded
3745,3308,2024-05-24 13:38:30,card,1227.98,paid
3746,3309,2024-04-03 19:25:14,bank_transfer,3808.11,paid
3747,3310,2024-12-04 01:15:32,card,1196.96,paid
3748,3311,2023-12-12 10:15:33,bank_transfer,2601.28,paid
3749,3311,2025-06-05 07:47:08,wallet,4492.88,refunded
3750,3312,2023-07-21 13:31:42,bank_transfer,3909.33,paid
3751,3313,2023-02-22 14:13:17,card,5210.45,paid
3752,3314,2023-10-07 10:52:28,card,1773.27,paid
3753,3315,2023-05-09 15:49:02,card,3824.51,paid
3754,3316,2025-02-05 04:32:27,card,5116.05,paid
3755,3317,2025-09-26 16:27:12,card,2729.04,paid
3756,3318,2024-10-26 06:08:03,card,2722.68,paid
3757,3319,2023-07-01 21:50:53,card,1272.44,paid
3758,3320,2023-08-08 15:50:19,paypal,490.53,refunded
3759,3321,2023-05-15 19:12:51,card,454.05,paid
3760,3322,2024-01-11 09:09:48,card,58.53,failed
3761,3323,2025-05-21 21:56:44,bank_transfer,611.44,paid
3762,3324,2023-08-12 00:44:49,paypal,61.98,failed
3763,3325,2024-11-19 15:01:03,card,4562.64,paid
3764,3326,2025-12-09 04:52:22,paypal,627.09,paid
3765,3327,2023-03-23 23:28:34,card,1615.44,paid
3766,3328,2024-08-09 04:22:10,card,457.01,paid
3767,3328,2025-05-03 04:32:33,card,457.01,paid
3768,3329,2024-09-02 10:41:58,card,4027.84,paid
3769,3330,2025-07-19 01:31:11,paypal,2219.78,paid
3770,3331,2023-02-03 03:49:30,bank_transfer,3485.05,paid
3771,3332,2024-04-16 02:25:59,card,339.86,paid
3772,3333,2023-06-16 11:19:04,wallet,2153.24,paid
3773,3334,2023-11-08 17:12:24,card,1429.75,paid
3774,3334,2024-10-22 12:19:17,paypal,1429.75,paid
3775,3335,2025-08-01 01:24:34,card,1017.7,paid
3776,3336,2024-04-09 00:27:21,card,3598.75,paid
3777,3337,2024-03-31 19:11:02,card,707.36,failed
3778,3337,2024-11-22 15:15:26,wallet,2754.81,paid
3779,3338,2023-05-25 16:53:15,card,2733.49,paid
3780,3339,2024-04-30 11:46:40,paypal,4893.19,paid
3781,3340,2024-01-17 04:04:18,card,1695.32,paid
3782,3340,2025-03-17 18:05:10,card,1695.32,paid
3783,3341,2025-10-05 03:15:30,card,820.87,paid
3784,3342,2025-09-17 20:27:46,card,209.94,paid
3785,3343,2025-02-05 09:08:28,bank_transfer,1669.91,paid
3786,3344,2023-04-17 14:12:00,paypal,1862.94,paid
3787,3345,2023-01-31 17:08:26,paypal,2473.7,paid
3788,3346,2024-06-26 16:15:46,bank_transfer,3310.7,paid
3789,3347,2025-03-07 15:10:42,paypal,1264.03,paid
3790,3348,2023-01-28 02:18:14,bank_transfer,2615.21,paid
3791,3349,2023-05-21 21:28:39,card,1877.91,paid
3792,3350,2025-02-05 23:48:05,paypal,3272.08,paid
3793,3351,2024-03-18 22:54:12,bank_transfer,5479.45,paid
3794,3352,2024-06-25 00:56:40,bank_transfer,1342.5,paid
3795,3353,2024-05-19 04:21:15,card,3095.18,paid
3796,3354,2025-04-20 17:40:57,card,1356.04,paid
3797,3355,2025-10-07 02:53:50,paypal,1390.03,paid
3798,3356,2024-07-22 19:56:23,card,498.45,paid
3799,3357,2024-09-14 00:45:09,paypal,1493.05,paid
3800,3358,2024-02-04 19:55:28,card,4968.27,paid
3801,3359,2025-09-24 23:01:15,card,141.63,refunded
3802,3360,2024-09-04 11:18:54,card,3055.77,paid
3803,3361,2024-05-04 17:45:20,paypal,1470.62,paid
3804,3362,2023-07-15 12:25:12,card,805.74,paid
3805,3363,2025-10-29 04:04:42,card,1654.4,failed
3806,3364,2025-09-18 22:17:33,bank_transfer,2847.3,paid
3807,3365,2024-09-11 16:03:22,card,2674.99,paid
3808,3366,2024-07-04 09:51:07,wallet,2563.93,paid
3809,3367,2025-06-22 13:46:18,card,1484.25,failed
3810,3368,2024-02-23 15:26:22,card,386.86,failed
3811,3369,2023-02-22 11:11:56,card,1397.64,paid
3812,3370,2024-02-18 05:06:00,paypal,583.3,paid
3813,3371,2024-08-03 00:05:11,wallet,5011.91,paid
3814,3372,2023-05-27 11:53:39,wallet,1790.0,paid
3815,3373,2023-07-05 03:39:06,card,1515.37,paid
3816,3374,2024-02-15 21:29:42,paypal,4563.92,paid
3817,3375,2024-06-04 23:32:22,wallet,2454.99,paid
3818,3376,2024-03-16 19:25:04,wallet,1843.26,paid
3819,3377,2024-04-04 02:43:57,wallet,630.97,paid
3820,3378,2025-10-24 00:45:17,card,1181.4,paid
3821,3379,2023-01-21 11:30:19,card,2149.35,refunded
3822,3380,2023-06-20 12:38:52,card,463.25,paid
3823,3381,2023-10-04 01:30:56,wallet,526.6,paid
3824,3382,2024-11-15 07:45:40,paypal,1648.33,paid
3825,3382,2025-02-14 21:30:29,bank_transfer,1648.33,paid
3826,3383,2023-05-10 00:56:24,wallet,1967.28,paid
3827,3384,2025-01-04 21:55:43,paypal,262.62,paid
3828,3385,2023-02-22 11:25:50,paypal,709.7,failed
3829,3386,2023-01-15 21:34:45,paypal,4265.04,paid
3830,3387,2024-12-15 01:50:40,bank_transfer,2086.5,paid
3831,3388,2023-05-13 18:07:57,card,140.58,failed
3832,3388,2023-06-15 03:33:34,paypal,168.84,refunded
3833,3389,2025-04-12 16:11:31,bank_transfer,1268.62,paid
3834,3390,2024-05-16 15:39:59,bank_transfer,3334.51,paid
3835,3391,2024-05-14 08:28:21,card,932.19,paid
3836,3392,2024-07-14 03:21:43,card,4536.72,paid
3837,3393,2023-12-23 08:01:57,bank_transfer,2476.79,paid
3838,3394,2025-05-26 10:04:23,card,923.75,refunded
3839,3395,2025-05-26 05:44:09,card,2084.93,paid
3840,3396,2025-10-12 20:59:11,paypal,2264.0,refunded
3841,3397,2023-03-25 07:23:59,bank_transfer,1060.21,refunded
3842,3397,2024-06-15 21:46:39,card,1768.66,paid
3843,3398,2023-01-26 19:06:33,paypal,230.74,refunded
3844,3399,2023-03-17 05:24:32,card,2637.75,paid
3845,3400,2025-01-17 23:04:45,paypal,2273.93,paid
3846,3400,2024-05-16 06:17:42,card,900.09,refunded
3847,3401,2025-08-29 22:57:32,bank_transfer,1053.0,paid
3848,3402,2025-02-15 03:01:10,card,573.13,failed
3849,3403,2025-04-29 14:39:12,card,6684.6,paid
3850,3404,2025-05-21 16:33:02,card,2762.62,paid
3851,3405,2024-09-03 19:48:45,card,3584.46,paid
3852,3406,2025-11-04 14:12:11,card,401.85,paid
3853,3406,2025-03-08 02:07:47,wallet,401.85,paid
3854,3407,2023-06-26 01:37:06,card,1479.47,paid
3855,3408,2024-01-08 20:27:02,card,34.45,paid
3856,3409,2025-02-04 04:45:34,paypal,5671.37,paid
3857,3410,2024-05-19 07:54:14,card,345.01,paid
3858,3411,2025-04-08 06:37:41,bank_transfer,995.91,paid
3859,3412,2024-09-07 20:57:20,card,1421.52,paid
3860,3413,2025-05-14 23:35:14,paypal,465.23,paid
3861,3414,2023-01-10 23:19:31,paypal,1018.02,failed
3862,3415,2023-09-28 19:56:58,wallet,3696.9,paid
3863,3416,2024-04-27 01:17:24,paypal,126.92,paid
3864,3417,2024-11-07 01:24:54,card,5998.47,paid
3865,3418,2025-12-28 10:29:00,card,3610.96,paid
3866,3419,2025-05-06 19:40:16,bank_transfer,2904.89,paid
3867,3420,2024-11-26 17:18:26,wallet,615.31,failed
3868,3421,2023-04-25 22:24:23,bank_transfer,2548.55,paid
3869,3422,2024-02-23 21:49:25,card,2720.36,paid
3870,3423,2025-12-08 12:16:05,paypal,1457.65,paid
3871,3424,2023-05-06 06:28:30,card,2344.15,paid
3872,3425,2024-10-01 01:09:21,paypal,2237.27,paid
3873,3426,2023-02-26 18:55:01,card,2587.75,paid
3874,3427,2025-03-25 23:31:15,card,3.41,failed
3875,3428,2023-03-21 17:04:00,wallet,209.85,failed
3876,3429,2025-12-13 23:50:37,card,323.84,paid
3877,3430,2025-05-23 10:19:38,bank_transfer,490.95,refunded
3878,3430,2025-12-27 07:01:14,card,1043.17,paid
3879,3431,2023-05-02 19:30:24,paypal,170.84,failed
3880,3432,2023-06-09 19:26:55,bank_transfer,3552.74,paid
3881,3433,2023-05-03 13:07:24,card,4042.27,paid
3882,3434,2024-06-29 14:21:10,wallet,3355.78,paid
3883,3435,2023-12-19 04:18:32,wallet,3326.51,paid
3884,3436,2025-08-10 13:04:54,paypal,2121.18,paid
3885,3437,2025-05-21 15:26:51,bank_transfer,421.94,failed
3886,3438,2023-12-25 22:16:30,card,969.9,paid
3887,3439,2024-04-19 18:17:02,paypal,1328.99,refunded
3888,3440,2025-07-25 05:38:19,card,3589.05,paid
3889,3441,2025-01-14 10:05:05,card,1882.03,paid
3890,3442,2023-01-22 21:27:52,card,839.05,paid
3891,3442,2023-11-18 10:35:22,card,839.05,paid
3892,3443,2023-12-12 11:02:49,card,3415.18,paid
3893,3444,2025-05-21 06:53:03,card,4605.74,paid
3894,3445,2024-04-18 05:26:32,card,689.4,paid
3895,3446,2025-12-02 06:23:40,card,266.54,chargeback
3896,3446,2023-12-25 04:25:49,card,224.15,paid
3897,3447,2023-08-24 07:27:23,wallet,293.73,refunded
3898,3448,2023-07-03 22:30:30,wallet,2662.72,paid
3899,3449,2024-03-21 02:51:13,card,5076.2,paid
3900,3450,2025-03-18 10:32:49,paypal,4394.66,refunded
3901,3451,2023-11-10 16:27:51,card,1475.0,paid
3902,3452,2023-11-09 07:20:50,card,830.49,paid
3903,3452,2025-06-26 23:34:58,paypal,1576.86,refunded
3904,3453,2024-05-29 22:54:31,card,576.85,paid
3905,3454,2023-11-07 21:37:43,bank_transfer,2501.1,paid
3906,3455,2024-12-04 07:30:32,card,4868.08,paid
3907,3456,2025-11-05 10:51:43,card,1886.05,paid
3908,3457,2025-05-04 21:26:20,card,2147.16,paid
3909,3458,2025-01-07 08:50:37,card,522.48,paid
3910,3459,2023-02-18 20:35:50,card,165.38,failed
3911,3459,2024-10-30 12:18:06,card,238.85,paid
3912,3460,2023-09-26 23:50:54,card,79.86,paid
3913,3460,2024-12-03 01:07:19,paypal,79.86,paid
3914,3461,2024-08-04 13:52:39,card,998.6,paid
3915,3462,2023-09-06 12:44:32,wallet,2854.87,paid
3916,3463,2025-03-24 15:59:48,card,376.47,failed
3917,3463,2025-03-24 23:52:29,card,464.52,paid
3918,3464,2023-01-07 06:51:45,bank_transfer,1580.15,paid
3919,3464,2024-06-13 08:37:35,card,1580.15,paid
3920,3465,2023-12-06 08:03:18,paypal,235.78,failed
3921,3465,2024-04-13 11:54:06,card,537.14,paid
3922,3466,2025-09-07 07:22:25,card,3017.35,paid
3923,3467,2025-09-15 15:55:39,paypal,1335.76,paid
3924,3467,2025-10-26 16:07:37,card,1335.76,paid
3925,3468,2023-04-05 05:28:44,card,371.05,failed
3926,3469,2023-06-23 23:55:28,bank_transfer,4117.96,paid
3927,3470,2025-07-28 22:04:21,wallet,2955.7,paid
3928,3471,2024-01-29 08:43:38,card,3824.13,refunded
3929,3471,2025-08-10 02:20:04,card,2189.69,paid
3930,3472,2023-06-29 07:59:31,card,544.1,paid
3931,3473,2024-06-26 03:35:30,card,1093.3,paid
3932,3474,2023-07-07 06:34:59,card,154.4,chargeback
3933,3475,2025-09-08 08:22:14,wallet,2347.09,refunded
3934,3476,2024-01-07 01:40:23,card,829.01,paid
3935,3477,2025-06-30 21:36:12,paypal,1545.6,paid
3936,3478,2025-03-21 01:01:42,card,1585.58,paid
3937,3479,2023-02-27 22:45:57,card,273.06,paid
3938,3479,2023-05-25 10:12:42,card,273.06,paid
3939,3480,2025-04-18 01:21:09,card,2774.11,paid
3940,3481,2024-05-30 17:54:25,paypal,4181.13,paid
3941,3482,2025-05-29 05:29:21,card,3192.08,refunded
3942,3483,2024-01-24 18:34:20,wallet,3975.15,paid
3943,3484,2025-11-29 10:33:13,bank_transfer,1550.08,paid
3944,3485,2023-05-19 16:49:53,card,428.04,failed
3945,3486,2024-10-31 14:09:41,card,644.69,paid
3946,3487,2025-05-30 08:39:28,card,4187.22,paid
3947,3488,2023-02-22 00:59:25,card,202.84,paid
3948,3489,2023-08-23 19:53:34,card,2220.44,refunded
3949,3490,2024-11-09 19:51:37,wallet,626.18,paid
3950,3491,2023-11-14 05:57:53,bank_transfer,2844.58,paid
3951,3492,2024-03-01 17:50:09,card,825.11,failed
3952,3493,2025-11-01 14:48:09,card,321.48,paid
3953,3493,2024-01-28 19:18:12,card,321.48,paid
3954,3494,2025-04-17 12:43:43,card,1658.04,paid
3955,3494,2024-10-18 04:16:23,paypal,1658.04,paid
3956,3495,2024-03-18 10:43:10,card,5636.88,paid
3957,3496,2023-04-19 06:54:24,card,2232.35,paid
3958,3497,2025-02-10 13:53:48,card,268.66,paid
3959,3498,2024-04-07 02:14:45,card,1347.59,paid
3960,3499,2024-08-03 10:42:16,card,68.76,failed
3961,3500,2025-09-14 21:00:01,paypal,1556.46,paid
3962,3500,2025-04-07 02:46:01,bank_transfer,1556.46,paid
3963,3501,2025-03-04 11:50:55,card,3880.8,paid
3964,3502,2025-01-05 01:06:32,card,826.7,paid
3965,3503,2024-08-11 17:30:53,wallet,3481.32,paid
3966,3504,2023-10-20 13:04:18,wallet,237.9,failed
3967,3505,2024-02-08 23:01:13,wallet,32.18,paid
3968,3506,2023-03-21 11:34:05,card,3177.28,paid
3969,3507,2024-01-12 09:36:37,card,2336.97,paid
3970,3508,2023-03-11 13:11:21,card,45.78,failed
3971,3509,2025-11-18 14:35:54,card,98.65,paid
3972,3509,2025-04-14 19:33:56,card,158.25,refunded
3973,3510,2023-03-07 11:36:21,card,1036.97,paid
3974,3511,2023-08-16 16:45:39,paypal,109.46,paid
3975,3512,2024-12-04 03:05:07,card,2095.58,paid
3976,3513,2023-09-30 09:13:56,card,853.9,refunded
3977,3514,2025-12-26 22:34:40,paypal,338.13,paid
3978,3514,2023-11-29 14:46:53,card,338.13,paid
3979,3515,2024-08-10 19:30:26,paypal,2315.06,paid
3980,3516,2025-09-06 03:59:45,paypal,1059.33,failed
3981,3516,2023-02-10 02:33:02,paypal,1830.25,paid
3982,3517,2023-01-09 19:21:46,card,2373.28,paid
3983,3518,2025-04-06 09:48:54,card,768.28,paid
3984,3519,2024-03-29 11:26:06,card,160.54,paid
3985,3520,2023-02-05 12:40:36,bank_transfer,2905.66,paid
3986,3521,2024-04-17 13:44:43,paypal,758.46,paid
3987,3522,2023-06-10 12:35:11,paypal,2214.49,paid
3988,3523,2023-07-01 21:21:43,card,119.55,paid
3989,3524,2025-07-03 21:17:45,card,1944.35,paid
3990,3525,2025-12-23 18:41:09,wallet,151.52,paid
3991,3525,2023-06-17 19:41:02,bank_transfer,274.07,refunded
3992,3526,2024-04-17 19:49:39,card,768.44,failed
3993,3527,2025-03-10 19:29:31,paypal,2713.48,paid
3994,3528,2024-10-25 19:43:54,card,267.61,paid
