order_item_id,order_id,product_id,quantity,unit_price,line_amount
9641,3203,132,1,599.39,599.39
9642,3203,170,2,168.99,337.98
9643,3203,152,3,564.34,1693.02
9644,3203,42,1,460.23,460.23
9645,3204,175,2,462.63,925.26
9646,3204,65,1,390.04,390.04
9647,3204,230,1,402.05,402.05
9648,3204,160,2,471.16,942.32
9649,3204,237,1,29.96,29.96
9650,3205,120,4,387.02,1548.08
9651,3205,122,3,242.25,726.75
9652,3205,131,2,25.7,51.4
9653,3206,117,1,570.65,570.65
9654,3206,104,1,17.84,17.84
9655,3206,257,3,18.49,55.47
9656,3207,202,4,535.78,2143.12
9657,3207,114,4,267.9,1071.6
9658,3207,212,1,119.6,119.6
9659,3208,35,1,318.5,318.5
9660,3208,99,4,539.1,2156.4
9661,3209,132,2,599.39,1198.78
9662,3209,150,1,485.34,485.34
9663,3209,79,1,352.15,352.15
9664,3209,211,3,510.35,1531.05
9665,3209,229,4,395.35,1581.4
9666,3210,41,4,185.58,742.32
9667,3210,216,1,498.45,498.45
9668,3210,202,3,535.78,1607.34
9669,3211,70,4,24.95,99.8
9670,3211,246,1,337.89,337.89
9671,3211,230,1,402.05,402.05
9672,3212,104,3,17.84,53.52
9673,3212,223,4,518.76,2075.04
9674,3212,124,2,111.96,223.92
9675,3212,205,3,494.84,1484.52
9676,3213,54,3,116.44,349.32
9677,3213,21,3,76.98,230.94
9678,3213,225,3,558.36,1675.08
9679,3214,209,2,104.92,209.84
9680,3214,220,3,238.15,714.45
9681,3214,65,2,390.04,780.08
9682,3215,186,1,415.86,415.86
9683,3215,213,1,323.19,323.19
9684,3216,50,3,431.39,1294.17
9685,3216,103,3,338.4,1015.2
9686,3216,134,1,233.52,233.52
9687,3216,36,3,221.08,663.24
9688,3216,178,3,542.43,1627.29
9689,3217,104,1,17.84,17.84
9690,3217,237,2,29.96,59.92
9691,3217,136,1,437.36,437.36
9692,3217,50,1,431.39,431.39
9693,3218,164,4,168.06,672.24
9694,3218,75,2,554.71,1109.42
9695,3218,230,4,402.05,1608.2
9696,3218,96,2,168.82,337.64
9697,3219,23,1,159.28,159.28
9698,3219,150,4,485.34,1941.36
9699,3219,134,2,233.52,467.04
9700,3219,178,2,542.43,1085.86
9701,3219,131,1,25.7,25.7
9702,3220,166,1,290.31,290.31
9703,3221,41,1,185.58,185.58
9704,3221,244,4,561.25,2245.0
9705,3222,200,2,380.78,761.56
9706,3222,162,1,199.12,199.12
9707,3223,59,3,39.85,119.55
9708,3224,233,3,452.02,1356.06
9709,3224,250,3,412.89,1238.67
9710,3224,16,2,268.26,536.52
9711,3224,260,1,243.61,243.61
9712,3225,147,1,318.11,318.11
9713,3226,66,1,392.12,392.12
9714,3227,239,4,232.12,928.48
9715,3227,242,4,466.86,1867.44
9716,3228,161,3,387.52,1162.56
9717,3228,11,4,161.56,646.24
9718,3228,54,3,116.44,349.32
9719,3229,223,3,518.76,1556.28
9720,3229,66,2,392.12,784.24
9721,3229,51,3,491.44,1474.32
9722,3229,246,4,337.89,1351.56
9723,3230,180,1,388.34,388.34
9724,3230,235,2,140.1,280.2
9725,3230,114,3,267.9,803.7
9726,3230,57,3,381.4,1144.2
9727,3230,68,2,575.07,1150.14
9728,3231,96,3,168.82,506.46
9729,3232,7,2,437.74,875.48
9730,3232,58,4,217.65,870.6
9731,3232,50,3,431.39,1294.17
9732,3232,106,3,438.05,1314.15
9733,3233,112,2,77.62,155.24
9734,3233,185,1,401.48,401.48
9735,3234,248,4,17.88,71.52
9736,3234,239,3,232.12,696.36
9737,3235,58,4,217.65,870.6
9738,3235,21,3,76.98,230.94
9739,3235,73,3,194.31,582.93
9740,3236,169,3,275.98,827.94
9741,3236,161,3,387.52,1162.56
9742,3236,147,3,318.11,954.33
9743,3236,124,2,111.96,223.92
9744,3236,216,1,498.45,498.45
9745,3237,88,4,253.39,1013.56
9746,3237,132,3,599.39,1798.17
9747,3237,84,4,320.71,1282.84
9748,3237,21,2,76.98,153.96
9749,3237,65,1,390.04,390.04
9750,3238,28,4,33.37,133.48
9751,3238,120,4,387.02,1548.08
9752,3238,71,3,461.42,1384.26
9753,3238,4,4,40.54,162.16
9754,3239,156,2,348.71,697.42
9755,3239,146,3,34.98,104.94
9756,3239,31,3,410.12,1230.36
9757,3240,162,2,199.12,398.24
9758,3240,242,1,466.86,466.86
9759,3240,180,2,388.34,776.68
9760,3240,168,1,127.6,127.6
9761,3241,104,2,17.84,35.68
9762,3241,1,2,514.08,1028.16
9763,3241,186,4,415.86,1663.44
9764,3242,217,4,536.79,2147.16
9765,3242,116,3,33.69,101.07
9766,3242,130,3,517.28,1551.84
9767,3242,184,4,529.63,2118.52
9768,3242,6,4,522.36,2089.44
9769,3243,250,2,412.89,825.78
9770,3243,226,4,490.4,1961.6
9771,3243,223,3,518.76,1556.28
9772,3243,186,3,415.86,1247.58
9773,3244,23,4,159.28,637.12
9774,3244,31,1,410.12,410.12
9775,3245,41,3,185.58,556.74
9776,3245,78,2,516.73,1033.46
9777,3246,57,1,381.4,381.4
9778,3247,222,1,591.8,591.8
9779,3247,130,2,517.28,1034.56
9780,3247,176,1,309.23,309.23
9781,3248,228,4,551.86,2207.44
9782,3248,30,4,128.44,513.76
9783,3248,72,1,162.2,162.2
9784,3248,157,1,232.5,232.5
9785,3248,190,3,584.22,1752.66
9786,3249,65,4,390.04,1560.16
9787,3249,147,2,318.11,636.22
9788,3250,121,1,332.64,332.64
9789,3250,186,3,415.86,1247.58
9790,3250,58,4,217.65,870.6
9791,3250,119,2,436.32,872.64
9792,3250,246,3,337.89,1013.67
9793,3251,122,3,242.25,726.75
9794,3251,85,4,572.04,2288.16
9795,3251,4,4,40.54,162.16
9796,3251,149,4,311.51,1246.04
9797,3251,167,2,211.16,422.32
9798,3252,136,1,437.36,437.36
9799,3252,135,1,103.69,103.69
9800,3253,201,1,411.58,411.58
9801,3253,14,4,120.45,481.8
9802,3253,59,2,39.85,79.7
9803,3253,22,3,226.51,678.53
9804,3254,75,3,554.71,1664.13
9805,3254,55,1,546.65,546.65
9806,3254,178,3,542.43,1627.29
9807,3254,226,2,490.4,980.8
9808,3254,225,2,558.36,1116.72
9809,3255,58,2,217.65,435.3
9810,3255,206,3,492.66,1477.98
9811,3256,147,2,318.11,636.22
9812,3256,99,1,539.1,539.1
9813,3256,144,4,412.85,1651.4
9814,3256,10,4,535.03,2140.12
9815,3257,246,3,337.89,1013.67
9816,3258,15,3,67.37,202.11
9817,3258,199,3,595.74,1787.22
9818,3259,222,1,591.8,591.8
9819,3259,181,4,329.56,1318.24
9820,3259,110,2,176.77,353.54
9821,3259,170,2,168.99,337.98
9822,3259,44,4,407.35,1629.4
9823,3260,202,4,535.78,2143.12
9824,3260,94,3,456.5,1369.5
9825,3260,2,4,171.2,684.8
9826,3260,214,1,43.92,43.92
9827,3260,108,2,13.81,27.62
9828,3261,194,2,500.87,1001.74
9829,3261,3,4,158.66,634.64
9830,3262,223,2,518.76,1037.52
9831,3262,62,1,39.52,39.52
9832,3262,34,1,417.81,417.81
9833,3262,244,1,561.25,561.25
9834,3262,42,3,460.23,1380.69
9835,3263,178,3,542.43,1627.29
9836,3264,70,4,24.95,99.8
9837,3264,160,1,471.16,471.16
9838,3264,56,3,531.17,1593.51
9839,3265,81,4,377.96,1511.84
9840,3265,53,4,259.23,1036.92
9841,3265,152,4,564.34,2257.36
9842,3265,125,4,551.8,2207.2
9843,3265,54,1,116.44,116.44
9844,3266,60,3,456.04,1368.12
9845,3266,16,3,268.26,803.78
9846,3266,117,3,570.65,1711.95
9847,3266,186,4,415.86,1663.44
9848,3266,100,2,456.52,913.04
9849,3267,102,3,547.33,1641.99
9850,3268,256,1,253.31,253.31
9851,3268,7,2,437.74,875.48
9852,3268,2,4,171.2,684.8
9853,3268,28,3,33.37,100.11
9854,3268,173,4,161.49,645.96
9855,3269,135,1,103.69,103.69
9856,3270,199,2,595.74,1191.48
9857,3271,162,1,199.12,199.12
9858,3272,117,1,570.65,570.65
9859,3272,14,3,120.45,361.35
9860,3273,100,3,456.52,1369.56
9861,3273,60,2,456.04,912.08
9862,3273,132,2,599.39,1198.78
9863,3273,159,4,183.98,735.92
9864,3273,130,3,517.28,1551.84
9865,3274,103,4,338.4,1353.6
9866,3274,2,2,171.2,342.4
9867,3275,211,3,510.35,1531.05
9868,3275,102,3,547.33,1641.99
9869,3275,22,3,226.51,679.53
9870,3275,106,1,438.05,438.05
9871,3275,197,4,95.47,381.88
9872,3276,63,3,592.83,1778.49
9873,3276,187,2,307.84,615.68
9874,3276,246,4,337.89,1351.56
9875,3276,222,2,591.8,1183.6
9876,3276,131,2,25.7,51.4
9877,3277,183,3,361.23,1083.69
9878,3277,211,2,510.35,1020.7
9879,3277,145,2,252.82,505.64
9880,3278,21,4,76.98,307.92
9881,3278,62,2,39.52,79.04
9882,3278,16,1,268.26,268.26
9883,3279,214,2,43.92,87.84
9884,3279,50,4,431.39,1725.56
9885,3280,118,2,567.33,1134.66
9886,3280,149,2,311.51,623.02
9887,3280,30,1,128.44,128.44
9888,3280,199,3,595.74,1787.22
9889,3280,197,4,95.47,381.88
9890,3281,164,4,168.06,672.24
9891,3282,253,2,559.06,1118.12
9892,3283,120,1,387.02,387.02
9893,3283,229,1,395.35,395.35
9894,3283,37,1,375.7,375.7
9895,3283,248,2,17.88,35.76
9896,3283,194,3,500.87,1502.61
9897,3284,14,1,120.45,120.45
9898,3284,110,3,176.77,530.31
9899,3285,62,1,39.52,39.52
9900,3285,196,4,296.56,1186.24
9901,3286,153,2,519.5,1039.0
9902,3286,21,3,76.98,230.94
9903,3286,131,4,25.7,102.8
9904,3286,220,3,238.15,714.45
9905,3287,209,1,104.92,104.92
9906,3287,237,2,29.96,59.92
9907,3287,139,3,40.88,122.64
9908,3287,130,3,517.28,1551.84
9909,3287,4,1,40.54,40.54
9910,3288,220,2,238.15,476.3
9911,3288,202,1,535.78,535.78
9912,3289,83,2,15.57,31.14
9913,3289,193,4,511.37,2045.48
9914,3289,237,1,29.96,29.96
9915,3290,236,3,329.05,987.15
9916,3290,216,4,498.45,1993.8
9917,3290,237,1,29.96,29.96
9918,3290,201,3,411.58,1234.74
9919,3291,2,3,171.2,513.6
9920,3292,19,3,169.62,508.86
9921,3292,161,4,387.52,1550.08
9922,3292,32,4,31.57,126.28
9923,3292,16,1,268.26,268.26
9924,3293,118,1,567.33,567.33
9925,3294,52,3,283.48,850.44
9926,3294,244,1,561.25,561.25
9927,3294,238,2,62.92,125.84
9928,3294,26,2,262.62,525.24
9929,3294,178,3,542.43,1627.29
9930,3295,106,2,438.05,876.1
9931,3296,115,3,447.5,1342.5
9932,3296,212,4,119.6,478.4
9933,3296,71,1,461.42,461.42
9934,3296,77,4,544.38,2177.52
9935,3297,230,1,402.05,402.05
9936,3297,136,2,437.36,874.72
9937,3298,174,1,75.86,75.86
9938,3298,26,2,262.62,525.24
9939,3298,139,4,40.88,163.52
9940,3298,242,2,466.86,933.72
9941,3298,60,2,456.04,912.08
9942,3299,166,4,290.31,1161.24
9943,3299,224,1,478.86,478.86
9944,3299,108,4,13.81,55.24
9945,3300,89,1,496.72,496.72
9946,3300,175,4,462.63,1850.52
9947,3300,10,4,535.03,2140.12
9948,3300,68,3,575.07,1725.21
9949,3301,83,1,15.57,15.57
9950,3301,85,2,572.04,1144.08
9951,3301,11,1,161.56,161.56
9952,3301,36,2,221.08,442.16
9953,3301,9,3,142.47,427.41
9954,3302,257,1,18.49,18.49
9955,3302,199,1,595.74,595.74
9956,3302,105,4,444.04,1776.16
9957,3302,158,3,40.53,121.59
9958,3302,81,3,377.96,1133.88
9959,3303,186,2,415.86,831.72
9960,3304,144,3,412.85,1238.55
9961,3304,49,4,337.09,1348.36
9962,3304,167,3,211.16,633.48
9963,3304,73,2,194.31,388.62
9964,3304,140,4,46.57,186.28
9965,3305,100,1,456.52,456.52
9966,3305,220,4,238.15,952.6
9967,3305,104,2,17.84,35.68
9968,3305,63,3,592.83,1778.49
9969,3306,161,3,387.52,1162.56
9970,3306,124,3,111.96,335.88
9971,3306,11,2,161.56,323.12
9972,3307,35,2,318.5,637.0
9973,3307,139,4,40.88,164.52
9974,3307,122,4,242.25,969.0
9975,3307,198,3,220.99,662.97
9976,3307,129,1,10.02,10.02
9977,3308,170,2,168.99,337.98
9978,3308,236,3,329.05,987.15
9979,3308,59,3,39.85,119.55
9980,3309,118,4,567.33,2269.32
9981,3309,257,3,18.49,55.47
9982,3309,244,3,561.25,1683.75
9983,3310,57,2,381.4,762.8
9984,3310,90,2,283.58,567.16
9985,3311,236,3,329.05,987.15
9986,3311,127,4,478.46,1913.84
9987,3311,232,3,244.4,733.2
9988,3311,183,3,361.23,1083.69
9989,3311,11,3,161.56,484.68
9990,3312,223,3,518.76,1556.28
9991,3312,99,2,539.1,1078.2
9992,3312,27,3,424.95,1274.85
9993,3313,239,3,232.12,696.36
9994,3313,41,3,185.58,556.74
9995,3313,199,4,595.74,2382.96
9996,3313,4,1,40.54,40.54
9997,3313,233,4,452.02,1808.08
9998,3314,257,3,18.49,55.47
9999,3314,153,1,519.5,519.5
10000,3314,215,4,109.57,438.28
10001,3314,69,3,253.34,760.02
10002,3315,60,1,456.04,456.04
10003,3315,13,3,595.55,1786.65
10004,3315,157,3,232.5,697.5
10005,3315,36,4,221.08,884.32
10006,3316,84,3,320.71,962.13
10007,3316,130,2,517.28,1034.56
10008,3316,181,4,329.56,1318.24
10009,3316,119,2,436.32,872.64
10010,3316,239,4,232.12,928.48
10011,3317,69,3,253.34,760.02
10012,3317,203,2,251.83,503.66
10013,3317,256,4,253.31,1013.24
10014,3317,242,2,466.86,933.72
10015,3318,3,4,158.66,634.64
10016,3318,105,3,444.04,1332.12
10017,3318,81,2,377.96,755.92
10018,3319,147,4,318.11,1272.44
10019,3320,132,1,599.39,599.39
10020,3320,111,3,197.68,593.04
10021,3320,88,3,253.39,760.17
10022,3321,30,2,128.44,256.88
10023,3321,129,2,10.02,20.04
10024,3321,174,3,75.86,227.58
10025,3322,166,1,290.31,290.31
10026,3323,92,2,321.81,643.62
10027,3324,50,1,431.39,431.39
10028,3325,250,4,412.89,1651.56
10029,3325,121,3,332.64,997.92
10030,3325,111,4,197.68,790.72
10031,3325,44,4,407.35,1629.4
10032,3326,192,3,209.03,627.09
10033,3327,6,1,522.36,522.36
10034,3327,40,3,124.25,372.75
10035,3327,170,1,168.99,168.99
10036,3327,260,3,243.61,730.83
10037,3328,84,3,320.71,962.13
10038,3329,97,3,126.5,379.5
10039,3329,96,3,168.82,506.46
10040,3329,73,4,194.31,777.24
10041,3329,188,4,591.16,2364.64
10042,3330,236,4,329.05,1316.2
10043,3330,36,2,221.08,442.16
10044,3330,71,1,461.42,461.42
10045,3331,106,4,438.05,1752.2
10046,3331,84,2,320.71,641.42
10047,3331,27,3,424.95,1274.85
10048,3332,23,1,159.28,159.28
10049,3332,207,1,240.56,240.56
10050,3333,81,4,377.96,1511.84
10051,3333,134,1,233.52,233.52
10052,3333,26,3,262.62,787.86
10053,3334,192,2,209.03,418.06
10054,3334,66,1,392.12,392.12
10055,3334,6,3,522.36,1567.08
10056,3334,142,3,187.77,563.31
10057,3334,46,4,59.16,236.64
10058,3335,159,3,183.98,551.94
10059,3335,54,4,116.44,465.76
10060,3336,236,1,329.05,329.05
10061,3336,218,4,261.15,1044.6
10062,3336,96,1,168.82,168.82
10063,3336,60,4,456.04,1824.16
10064,3336,239,1,232.12,232.12
10065,3337,149,2,311.51,623.02
10066,3337,40,3,124.25,372.75
10067,3337,226,4,490.4,1961.6
10068,3337,34,3,417.81,1253.43
10069,3337,234,3,432.94,1298.82
10070,3338,112,2,77.62,155.24
10071,3338,106,2,438.05,876.1
10072,3338,146,1,34.98,34.98
10073,3338,86,4,452.76,1811.04
10074,3339,56,4,531.17,2124.68
10075,3339,51,4,491.44,1965.76
10076,3339,143,3,353.43,1060.29
10077,3340,226,4,490.4,1961.6
10078,3340,258,1,475.08,475.08
10079,3340,88,1,253.39,253.39
10080,3340,134,3,233.52,700.56
10081,3341,60,2,456.04,912.08
10082,3342,198,1,220.99,220.99
10083,3343,158,2,40.53,81.06
10084,3343,119,2,436.32,872.64
10085,3343,230,2,402.05,804.1
10086,3344,7,2,437.74,875.48
10087,3344,235,3,140.1,420.3
10088,3344,90,2,283.58,567.16
10089,3345,155,2,531.92,1063.84
10090,3345,249,2,150.87,301.74
10091,3345,140,4,46.57,185.28
10092,3345,71,2,461.42,922.84
10093,3346,118,4,567.33,2269.32
10094,3346,72,4,162.2,648.8
10095,3346,158,4,40.53,162.12
10096,3346,44,2,407.35,814.7
10097,3347,121,4,332.64,1330.56
10098,3348,258,1,475.08,475.08
10099,3348,188,2,591.16,1182.32
10100,3348,171,3,416.13,1248.39
10101,3349,45,1,592.68,592.68
10102,3349,9,3,142.47,427.41
10103,3349,177,1,179.34,179.34
10104,3349,19,4,169.62,678.48
10105,3350,76,4,370.97,1483.88
10106,3350,111,2,197.68,395.36
10107,3350,194,2,500.87,1001.74
10108,3350,142,3,187.77,563.31
10109,3351,86,2,452.76,905.52
10110,3351,212,2,119.6,239.2
10111,3351,144,1,412.85,412.85
10112,3351,152,4,564.34,2257.36
10113,3351,171,4,416.13,1664.52
10114,3352,115,3,447.5,1342.5
10115,3353,249,4,150.87,603.48
10116,3353,199,3,595.74,1787.22
10117,3353,260,1,243.61,243.61
10118,3353,16,3,268.26,804.78
10119,3354,88,2,253.39,506.78
10120,3354,246,1,337.89,337.89
10121,3354,193,1,511.37,511.37
10122,3355,2,2,171.2,342.4
10123,3355,214,4,43.92,175.68
10124,3355,218,3,261.15,783.45
10125,3355,146,1,34.98,34.98
10126,3355,104,3,17.84,53.52
10127,3356,216,1,498.45,498.45
10128,3357,129,2,10.02,20.04
10129,3357,187,3,307.84,923.52
10130,3357,5,1,123.98,123.98
10131,3357,82,1,425.51,425.51
10132,3358,78,4,516.73,2066.92
10133,3358,221,3,26.22,78.66
10134,3358,225,4,558.36,2233.44
10135,3358,90,3,283.58,850.74
10136,3359,116,1,33.69,33.69
10137,3359,92,2,321.81,643.62
10138,3359,89,2,496.72,993.44
10139,3360,244,1,561.25,561.25
10140,3360,85,4,572.04,2288.16
10141,3360,146,3,34.98,104.94
10142,3360,189,1,101.42,101.42
10143,3361,33,3,372.26,1116.78
10144,3361,133,4,153.34,613.36
10145,3362,50,2,431.39,862.78
10146,3362,219,3,10.83,32.49
10147,3363,71,4,461.42,1845.68
10148,3363,60,4,456.04,1824.16
10149,3363,143,4,353.43,1413.72
10150,3363,171,1,416.13,416.13
10151,3364,158,3,40.53,121.59
10152,3364,171,1,416.13,416.13
10153,3364,69,3,253.34,760.02
10154,3364,39,2,522.57,1045.14
10155,3364,151,4,163.57,654.28
10156,3365,92,1,321.81,321.81
10157,3365,138,4,298.27,1193.08
10158,3365,125,1,551.8,551.8
10159,3365,86,2,452.76,905.52
10160,3366,44,4,407.35,1629.4
10161,3366,149,3,311.51,934.53
10162,3367,200,2,380.78,761.56
10163,3367,75,3,554.71,1664.13
10164,3367,149,1,311.51,311.51
10165,3367,125,3,551.8,1655.4
10166,3367,233,1,452.02,452.02
10167,3368,132,4,599.39,2397.56
10168,3369,226,3,490.4,1471.2
10169,3370,59,1,39.85,39.85
10170,3370,213,2,323.19,646.38
10171,3371,169,2,275.98,551.96
10172,3371,143,3,353.43,1060.29
10173,3371,206,2,492.66,985.32
10174,3371,83,2,15.57,31.14
10175,3371,13,4,595.55,2383.2
10176,3372,115,4,447.5,1790.0
10177,3373,244,3,561.25,1683.75
10178,3374,154,4,539.09,2156.36
10179,3374,11,4,161.56,646.24
10180,3374,71,2,461.42,922.84
10181,3374,135,2,103.69,207.38
10182,3374,165,4,284.55,1138.2
10183,3375,10,3,535.03,1605.09
10184,3375,27,2,424.95,849.9
10185,3376,112,3,77.62,232.86
10186,3376,7,2,437.74,875.48
10187,3376,226,1,490.4,490.4
10188,3376,169,2,275.98,551.96
10189,3376,104,1,17.84,17.84
10190,3377,41,4,185.58,742.32
10191,3378,95,2,494.09,988.18
10192,3378,243,1,31.73,31.73
10193,3378,173,1,161.49,161.49
10194,3379,41,3,185.58,556.74
10195,3379,175,1,462.63,462.63
10196,3379,106,4,438.05,1752.2
10197,3379,172,3,133.93,401.79
10198,3380,32,4,31.57,126.28
10199,3380,14,3,120.45,361.35
10200,3381,127,1,478.46,478.46
10201,3381,174,1,75.86,75.86
10202,3382,234,2,432.94,865.88
10203,3382,183,3,361.23,1083.69
10204,3382,85,1,572.04,572.04
10205,3382,161,2,387.52,775.04
10206,3383,163,1,247.12,247.12
10207,3383,69,1,253.34,253.34
10208,3383,127,1,478.46,478.46
10209,3383,221,3,26.22,78.66
10210,3383,256,4,253.31,1013.24
10211,3384,26,1,262.62,262.62
10212,3385,174,2,75.86,151.72
10213,3385,16,2,268.26,536.52
10214,3385,100,1,456.52,456.52
10215,3385,66,1,392.12,392.12
10216,3386,114,3,267.9,803.7
10217,3386,68,4,575.07,2300.28
10218,3386,120,3,387.02,1161.06
10219,3387,256,3,253.31,759.93
10220,3387,2,3,171.2,513.6
10221,3387,243,2,31.73,63.46
10222,3387,13,1,595.55,595.55
10223,3387,21,2,76.98,153.96
10224,3388,187,2,307.84,615.68
10225,3389,44,3,407.35,1222.05
10226,3389,140,1,46.57,46.57
10227,3390,21,2,76.98,153.96
10228,3390,215,4,109.57,438.28
10229,3390,108,1,13.81,13.81
10230,3390,150,3,485.34,1456.02
10231,3390,147,4,318.11,1272.44
10232,3391,99,2,539.1,1078.2
10233,3391,257,1,18.49,18.49
10234,3392,68,1,575.07,575.07
10235,3392,26,3,262.62,787.86
10236,3392,226,3,490.4,1471.2
10237,3392,150,4,485.34,1941.36
10238,3393,99,4,539.1,2156.4
10239,3393,62,4,39.52,158.08
10240,3393,132,1,599.39,599.39
10241,3394,100,3,456.52,1369.56
10242,3395,54,4,116.44,465.76
10243,3395,163,1,247.12,247.12
10244,3395,107,3,260.55,781.65
10245,3395,254,1,590.4,590.4
10246,3396,174,3,75.86,227.58
10247,3396,53,2,259.23,518.46
10248,3396,186,3,415.86,1247.58
10249,3396,9,2,142.47,284.94
10250,3397,154,4,539.09,2156.36
10251,3397,196,2,296.56,593.12
10252,3397,9,4,142.47,569.88
10253,3397,214,4,43.92,175.68
10254,3397,58,2,217.65,435.3
10255,3398,202,1,535.78,535.78
10256,3398,181,4,329.56,1318.24
10257,3399,235,4,140.1,560.4
10258,3399,103,4,338.4,1353.6
10259,3399,131,2,25.7,51.4
10260,3399,92,3,321.81,965.43
10261,3400,130,3,517.28,1551.84
10262,3400,118,2,567.33,1134.66
10263,3400,44,2,407.35,814.7
10264,3400,198,3,220.99,662.97
10265,3400,196,4,296.56,1186.24
10266,3401,218,2,261.15,522.3
10267,3401,146,3,34.98,104.94
10268,3401,124,3,111.96,335.88
10269,3401,237,3,29.96,89.88
10270,3402,139,2,40.88,81.76
10271,3402,121,4,332.64,1330.56
10272,3403,176,4,309.23,1236.92
10273,3403,188,4,591.16,2364.64
10274,3403,187,3,307.84,923.52
10275,3403,132,3,599.39,1798.17
10276,3403,14,3,120.45,361.35
10277,3404,248,4,17.88,71.52
10278,3404,227,2,427.38,854.76
10279,3404,167,4,211.16,844.64
10280,3404,1,1,514.08,514.08
10281,3404,149,2,311.51,623.02
10282,3405,52,4,283.48,1133.92
10283,3405,7,1,437.74,437.74
10284,3405,236,1,329.05,329.05
10285,3405,244,3,561.25,1683.75
10286,3406,114,3,267.9,803.7
10287,3407,238,4,62.92,251.68
10288,3407,166,4,290.31,1161.24
10289,3407,21,3,76.98,230.94
10290,3408,158,1,40.53,40.53
10291,3409,154,3,539.09,1617.27
10292,3409,70,1,24.95,24.95
10293,3409,10,3,535.03,1605.09
10294,3409,256,3,253.31,759.93
10295,3409,75,3,554.71,1664.13
10296,3410,232,1,244.4,244.4
10297,3410,173,1,161.49,161.49
10298,3411,159,2,183.98,367.96
10299,3411,114,3,267.9,803.7
10300,3412,146,2,34.98,69.96
10301,3412,246,4,337.89,1351.56
10302,3413,102,1,547.33,547.33
10303,3414,9,1,142.47,142.47
10304,3414,157,4,232.5,930.0
10305,3414,152,2,564.34,1128.68
10306,3415,178,4,542.43,2169.72
10307,3415,164,3,168.06,504.18
10308,3415,86,1,452.76,452.76
10309,3415,163,1,247.12,247.12
10310,3415,11,2,161.56,323.12
10311,3416,243,4,31.73,126.92
10312,3417,145,3,252.82,758.46
10313,3417,77,4,544.38,2177.52
10314,3417,34,1,417.81,417.81
10315,3417,73,4,194.31,777.24
10316,3417,242,4,466.86,1867.44
10317,3418,157,3,232.5,697.5
10318,3418,34,1,417.81,417.81
10319,3418,149,1,311.51,311.51
10320,3418,217,4,536.79,2147.16
10321,3418,257,2,18.49,36.98
10322,3419,178,3,542.43,1627.29
10323,3419,110,3,176.77,530.31
10324,3419,10,2,535.03,1070.06
10325,3420,107,2,260.55,521.1
10326,3420,147,3,318.11,954.33
10327,3421,209,1,104.92,104.92
10328,3421,69,4,253.34,1013.36
10329,3421,53,2,259.23,518.46
10330,3421,26,4,262.62,1050.48
10331,3421,135,3,103.69,311.07
10332,3422,4,4,40.54,162.16
10333,3422,167,3,211.16,633.48
10334,3422,145,3,252.82,758.46
10335,3422,201,4,411.58,1646.32
10336,3423,136,2,437.36,874.72
10337,3423,73,3,194.31,582.93
10338,3424,7,4,437.74,1750.96
10339,3424,165,3,284.55,853.65
10340,3425,222,2,591.8,1183.6
10341,3425,220,4,238.15,952.6
10342,3425,116,3,33.69,101.07
10343,3426,88,3,253.39,760.17
10344,3426,162,3,199.12,597.36
10345,3426,3,2,158.66,317.32
10346,3426,100,3,456.52,1369.56
10347,3427,137,4,268.24,1072.96
10348,3428,198,1,220.99,220.99
10349,3428,65,2,390.04,780.08
10350,3428,47,4,354.62,1418.48
10351,3429,168,1,127.6,127.6
10352,3429,88,1,253.39,253.39
10353,3430,153,3,519.5,1558.5
10354,3430,35,2,318.5,637.0
10355,3430,139,3,40.88,122.64
10356,3431,178,1,542.43,542.43
10357,3431,33,1,372.26,372.26
10358,3432,186,4,415.86,1663.44
10359,3432,50,4,431.39,1725.56
10360,3432,229,2,395.35,790.7
10361,3433,25,1,393.9,393.9
10362,3433,216,4,498.45,1993.8
10363,3433,205,3,494.84,1484.52
10364,3433,168,3,127.6,382.8
10365,3434,86,1,452.76,452.76
10366,3434,107,3,260.55,781.65
10367,3434,65,4,390.04,1560.16
10368,3434,134,4,233.52,934.08
10369,3435,218,4,261.15,1044.6
10370,3435,35,1,318.5,318.5
10371,3435,108,1,13.81,13.81
10372,3435,56,4,531.17,2124.68
10373,3436,146,3,34.98,104.94
10374,3436,225,4,558.36,2233.44
10375,3436,257,1,18.49,18.49
10376,3437,212,2,119.6,239.2
10377,3437,144,3,412.85,1238.55
10378,3438,108,1,13.81,13.81
10379,3438,47,3,354.62,1063.86
10380,3439,158,3,40.53,121.59
10381,3439,196,2,296.56,593.12
10382,3439,214,3,43.92,131.76
10383,3439,151,2,163.57,327.14
10384,3439,144,3,412.85,1238.55
10385,3440,95,4,494.09,1976.36
10386,3440,111,4,197.68,790.72
10387,3440,244,1,561.25,561.25
10388,3440,235,3,140.1,420.3
10389,3440,212,2,119.6,239.2
10390,3441,103,1,338.4,338.4
10391,3441,81,4,377.96,1511.84
10392,3441,14,2,120.45,240.9
10393,3442,155,2,531.92,1063.84
10394,3442,163,1,247.12,247.12
10395,3442,28,2,33.37,66.74
10396,3442,138,2,298.27,596.54
10397,3443,152,3,564.34,1693.02
10398,3443,212,2,119.6,239.2
10399,3443,113,3,494.32,1482.96
10400,3444,144,3,412.85,1238.55
10401,3444,86,3,452.76,1358.28
10402,3444,244,1,561.25,561.25
