session_id,user_id,session_start,device_type,traffic_source,country
7828,405,2023-08-30 02:29:38,mobile,paid_search,AU
7829,563,2024-09-15 22:50:19,mobile,direct,UK
7830,495,2025-11-12 08:03:53,mobile,direct,US
7831,456,2024-04-03 15:58:40,desktop,paid_search,IN
7832,429,2024-01-06 12:41:18,desktop,organic,AU
7833,31,2023-04-05 22:17:24,desktop,direct,US
7834,330,2023-06-16 10:29:43,mobile,organic,SG
7835,559,2024-12-06 05:42:43,mobile,email,SG
7836,55,2023-11-15 12:16:54,mobile,direct,IN
7837,120,2025-12-23 21:04:20,desktop,paid_search,US
7838,86,2024-09-28 15:55:52,mobile,direct,US
7839,571,2024-08-25 22:21:45,desktop,direct,IN
7840,356,2024-01-01 18:43:44,desktop,paid_search,CA
7841,575,2025-07-21 07:51:00,tablet,paid_social,DE
7842,414,2024-03-29 23:13:05,mobile,direct,IN
7843,555,2025-07-18 23:47:49,mobile,direct,IN
7844,120,2023-07-05 23:54:08,mobile,organic,US
7845,490,2025-03-29 05:27:13,desktop,paid_social,CA
7846,429,2025-09-01 00:27:41,mobile,paid_search,AU
7847,548,2025-03-08 23:23:35,mobile,paid_social,UK
7848,146,2025-02-14 16:58:38,tablet,paid_social,AU
7849,445,2025-01-25 15:13:53,mobile,organic,AU
7850,84,2024-05-06 02:22:46,tablet,paid_search,US
7851,524,2025-02-21 03:35:26,desktop,direct,US
7852,281,2024-05-11 05:36:28,mobile,paid_social,UK
7853,513,2024-08-14 04:09:56,mobile,email,IN
7854,272,2025-12-04 09:42:33,mobile,paid_search,US
7855,454,2024-03-24 14:05:05,desktop,paid_social,CA
7856,140,2023-10-20 23:05:17,desktop,referral,CA
7857,97,2023-07-12 23:23:23,mobile,paid_social,IN
7858,78,2025-10-18 06:54:31,mobile,email,CA
7859,164,2024-06-18 12:31:18,mobile,referral,US
7860,164,2024-05-04 00:25:00,mobile,paid_search,US
7861,443,2024-12-21 21:42:28,mobile,referral,UK
7862,488,2024-10-08 21:26:28,desktop,referral,IN
7863,427,2023-04-04 23:23:07,mobile,email,SG
7864,164,2025-04-01 08:00:08,mobile,paid_search,US
7865,25,2024-03-30 03:52:52,mobile,organic,US
7866,396,2023-03-13 14:06:23,desktop,direct,NL
7867,555,2024-09-20 22:35:25,mobile,paid_social,IN
7868,122,2023-01-07 20:24:51,mobile,paid_search,AU
7869,214,2023-04-18 11:20:02,mobile,organic,US
7870,245,2023-04-01 18:49:13,mobile,referral,AU
7871,237,2024-03-16 14:09:05,mobile,paid_search,AU
7872,352,2025-03-12 11:57:04,mobile,paid_social,FR
7873,178,2023-11-04 04:44:28,mobile,email,DE
7874,282,2024-02-13 17:25:19,desktop,paid_social,BR
7875,331,2023-09-22 10:24:52,desktop,organic,IN
7876,106,2023-02-11 15:51:50,mobile,paid_social,US
7877,543,2025-05-23 10:02:23,desktop,organic,DE
7878,468,2023-01-19 18:24:42,mobile,email,UK
7879,45,2025-12-11 15:29:17,mobile,organic,UK
7880,180,2023-09-13 04:23:49,mobile,paid_search,US
7881,526,2025-05-26 06:11:37,desktop,organic,US
7882,75,2025-11-20 07:00:47,mobile,referral,SG
7883,25,2025-04-13 14:33:02,tablet,direct,US
7884,17,2025-07-07 21:08:52,mobile,direct,IN
7885,276,2023-04-18 15:29:50,desktop,paid_search,US
7886,179,2023-07-07 23:14:03,mobile,direct,US
7887,163,2024-12-16 15:16:44,mobile,direct,SG
7888,195,2024-07-28 18:26:56,desktop,paid_search,IN
7889,316,2023-02-20 23:39:47,desktop,paid_social,BR
7890,472,2023-08-16 03:56:01,mobile,organic,US
7891,396,2025-07-24 16:22:42,tablet,referral,NL
7892,245,2025-09-23 22:30:50,mobile,direct,AU
7893,87,2025-05-20 12:55:46,desktop,direct,NL
7894,137,2023-12-21 05:29:31,desktop,organic,US
7895,526,2024-11-12 00:16:55,mobile,email,US
7896,334,2024-11-19 02:46:44,mobile,direct,NL
7897,327,2024-12-12 01:05:51,mobile,paid_social,UK
7898,74,2023-01-14 07:50:22,desktop,organic,DE
7899,486,2023-08-26 11:48:05,mobile,organic,NL
7900,572,2025-01-09 19:03:49,desktop,paid_social,US
7901,156,2024-01-13 04:59:22,mobile,paid_social,BR
7902,190,2023-03-21 05:53:44,tablet,paid_social,SG
7903,184,2024-10-29 19:51:37,mobile,paid_social,SG
7904,446,2024-01-02 13:25:43,mobile,email,FR
7905,237,2024-10-09 14:28:19,tablet,referral,AU
7906,40,2024-08-12 08:52:31,tablet,referral,IN
7907,362,2024-02-13 21:20:25,mobile,direct,IN
7908,159,2023-01-17 03:48:28,tablet,organic,IN
7909,470,2023-01-10 03:21:11,desktop,organic,US
7910,560,2024-08-15 11:20:08,mobile,organic,US
7911,322,2024-11-24 09:52:48,mobile,organic,CA
7912,184,2025-08-08 14:53:39,tablet,paid_social,SG
7913,86,2024-04-29 17:26:55,mobile,direct,US
7914,48,2024-11-09 23:53:11,desktop,organic,AU
7915,100,2024-12-17 03:01:38,desktop,direct,FR
7916,567,2025-05-14 10:06:23,mobile,paid_search,US
7917,45,2024-11-08 16:44:11,mobile,organic,UK
7918,444,2023-10-27 07:47:15,desktop,paid_search,IN
7919,275,2023-07-18 13:11:58,mobile,organic,FR
7920,253,2024-11-14 13:06:29,mobile,paid_search,NL
7921,594,2025-12-25 03:09:20,mobile,direct,AU
7922,134,2023-09-14 17:37:24,desktop,organic,UK
7923,253,2025-08-03 10:05:07,desktop,direct,NL
7924,14,2025-05-04 00:47:41,mobile,paid_search,DE
7925,76,2023-06-25 09:32:15,mobile,direct,NL
7926,548,2023-07-24 15:46:15,mobile,paid_social,UK
7927,199,2024-09-12 21:12:16,mobile,organic,IN
7928,413,2024-12-12 23:00:14,desktop,email,US
7929,374,2024-09-24 10:01:23,desktop,organic,US
7930,133,2025-05-11 06:01:26,tablet,organic,US
7931,92,2024-09-17 00:34:53,mobile,paid_search,CA
7932,350,2023-12-09 22:19:34,mobile,organic,US
7933,454,2023-08-24 14:49:59,mobile,paid_search,CA
7934,418,2024-09-19 12:20:17,tablet,paid_search,US
7935,394,2024-12-12 05:28:08,mobile,paid_social,CA
7936,594,2024-08-29 21:35:56,desktop,organic,AU
7937,470,2023-01-27 19:16:03,desktop,paid_search,US
7938,436,2024-01-04 04:22:43,mobile,paid_search,US
7939,29,2024-05-06 17:49:06,desktop,direct,BR
7940,273,2025-09-13 01:06:20,mobile,paid_search,FR
7941,128,2024-05-29 10:04:11,mobile,paid_search,NL
7942,454,2023-05-23 08:35:49,desktop,organic,CA
7943,115,2024-12-01 06:00:07,desktop,organic,US
7944,516,2024-05-18 02:09:57,mobile,paid_social,DE
7945,33,2024-05-06 18:49:22,mobile,paid_search,UK
7946,245,2023-01-11 15:46:37,mobile,direct,AU
7947,553,2023-10-19 01:55:58,desktop,referral,NL
7948,362,2023-01-17 00:17:40,mobile,paid_search,IN
7949,570,2025-08-20 16:21:44,mobile,paid_social,US
7950,327,2025-01-21 13:26:20,mobile,direct,UK
7951,351,2024-11-06 10:03:32,desktop,paid_search,IN
7952,126,2024-06-11 08:34:27,mobile,direct,DE
7953,545,2024-12-29 22:45:47,mobile,paid_search,CA
7954,419,2023-07-29 13:47:18,tablet,organic,BR
7955,500,2024-09-30 19:45:45,desktop,paid_social,CA
7956,438,2023-06-19 03:13:26,mobile,direct,CA
7957,34,2024-10-09 17:09:24,mobile,organic,AU
7958,370,2025-01-16 02:42:50,mobile,organic,BR
7959,200,2025-07-09 01:26:06,desktop,paid_social,US
7960,232,2025-05-12 02:34:12,mobile,email,BR
7961,97,2025-05-23 13:09:30,mobile,referral,IN
7962,146,2024-02-19 08:00:23,desktop,paid_social,AU
7963,547,2025-09-11 11:41:10,desktop,paid_search,US
7964,44,2023-11-03 11:28:21,mobile,direct,US
7965,233,2024-04-14 23:07:20,mobile,direct,US
7966,430,2025-10-09 03:56:53,mobile,paid_search,IN
7967,471,2024-02-02 12:52:21,mobile,email,DE
7968,329,2023-04-22 00:39:01,desktop,direct,CA
7969,31,2025-01-20 11:51:32,mobile,direct,US
7970,183,2023-06-27 05:46:25,mobile,organic,NL
7971,133,2025-11-26 09:27:11,mobile,direct,US
7972,186,2025-10-27 14:22:02,mobile,direct,DE
7973,337,2025-02-21 20:43:45,desktop,paid_search,NL
7974,194,2024-03-10 00:06:01,tablet,paid_search,BR
7975,418,2024-07-20 06:18:11,mobile,direct,US
7976,340,2025-07-28 04:42:16,mobile,email,US
7977,156,2024-01-10 23:41:29,tablet,direct,BR
7978,326,2025-07-27 12:37:52,tablet,organic,US
7979,200,2025-11-16 08:35:36,mobile,referral,US
7980,254,2023-11-03 12:42:05,desktop,referral,US
7981,158,2024-02-25 07:31:17,tablet,paid_social,UK
7982,45,2025-08-31 09:40:02,mobile,paid_social,UK
7983,9,2024-11-15 17:39:52,mobile,organic,BR
7984,25,2025-08-24 08:03:05,mobile,paid_search,US
7985,281,2024-10-02 01:49:58,mobile,organic,UK
7986,171,2024-06-22 23:08:36,desktop,referral,US
7987,156,2023-10-22 14:28:31,desktop,direct,BR
7988,214,2025-09-26 20:15:59,mobile,organic,US
7989,193,2024-10-09 04:54:36,mobile,paid_social,IN
7990,491,2023-05-13 09:12:18,desktop,direct,NL
7991,125,2024-06-11 02:17:59,mobile,paid_search,BR
7992,250,2025-08-13 08:20:16,desktop,organic,IN
7993,31,2025-11-04 03:12:56,mobile,direct,US
7994,182,2025-12-12 08:36:38,tablet,paid_search,CA
7995,559,2025-09-13 22:06:36,mobile,organic,SG
7996,600,2025-09-04 21:05:06,mobile,direct,FR
7997,371,2024-12-02 20:30:39,desktop,referral,AU
7998,382,2024-07-23 20:26:07,desktop,paid_search,SG
7999,347,2024-03-22 04:22:32,desktop,organic,US
8000,275,2025-03-29 19:26:35,mobile,organic,FR
8001,146,2024-09-30 05:01:35,mobile,paid_search,AU
8002,300,2025-09-11 04:54:47,mobile,organic,AU
8003,103,2024-04-22 12:49:38,mobile,paid_social,UK
8004,89,2024-03-13 23:22:40,mobile,paid_social,NL
8005,327,2024-09-30 10:15:18,mobile,paid_search,UK
8006,32,2024-05-20 22:38:47,mobile,paid_social,IN
8007,417,2024-11-25 06:14:15,mobile,paid_social,US
8008,148,2023-01-12 17:37:50,mobile,direct,AU
8009,12,2023-02-03 21:55:00,desktop,direct,US
8010,259,2024-07-16 02:30:51,desktop,organic,US
8011,225,2024-01-13 18:31:02,mobile,paid_social,DE
8012,124,2025-07-31 05:13:14,mobile,email,UK
8013,163,2024-06-02 14:23:43,desktop,direct,SG
8014,331,2024-07-19 14:00:08,desktop,paid_social,IN
8015,306,2025-07-24 19:51:28,mobile,paid_search,CA
8016,101,2023-06-15 11:13:41,mobile,paid_search,AU
8017,427,2024-08-27 06:33:52,mobile,organic,SG
8018,303,2025-01-17 19:14:48,mobile,paid_search,FR
8019,564,2023-06-12 11:06:01,mobile,direct,CA
8020,555,2025-12-16 22:14:34,desktop,referral,IN
8021,596,2024-08-29 19:57:27,mobile,direct,US
8022,352,2023-05-08 21:26:59,mobile,organic,FR
8023,238,2024-09-23 16:44:42,mobile,organic,IN
8024,376,2025-05-16 22:34:13,mobile,paid_search,SG
8025,40,2025-08-05 04:27:12,tablet,paid_social,IN
8026,399,2025-07-29 20:01:57,mobile,direct,UK
8027,357,2025-03-09 05:19:31,mobile,email,FR
8028,149,2024-06-08 15:23:19,mobile,organic,US
8029,226,2025-12-24 03:25:50,mobile,direct,UK
8030,393,2025-02-15 04:16:22,mobile,organic,US
8031,43,2023-05-06 00:56:36,tablet,organic,SG
8032,481,2024-09-05 05:26:47,mobile,direct,SG
8033,60,2025-10-24 23:59:35,mobile,organic,BR
8034,427,2023-04-21 02:45:46,tablet,organic,SG
8035,427,2025-08-25 18:16:52,mobile,referral,SG
8036,394,2023-07-05 05:47:34,mobile,organic,CA
8037,573,2023-02-26 11:29:54,mobile,organic,SG
8038,552,2024-08-18 10:29:33,mobile,paid_search,AU
8039,145,2023-06-18 07:25:59,desktop,paid_social,IN
8040,522,2025-06-15 18:35:04,tablet,referral,US
8041,492,2023-10-16 03:30:27,mobile,referral,CA
8042,240,2025-02-24 19:49:33,mobile,email,AU
8043,243,2023-08-19 12:11:46,desktop,email,UK
8044,63,2023-03-13 22:03:49,desktop,organic,UK
8045,84,2025-01-13 19:16:37,mobile,referral,US
8046,41,2025-06-12 10:11:17,mobile,paid_search,DE
8047,534,2024-06-08 17:20:28,desktop,email,SG
8048,82,2023-04-17 11:25:32,mobile,organic,SG
8049,412,2025-10-22 14:42:09,mobile,referral,DE
8050,567,2025-09-10 20:29:31,mobile,paid_social,US
8051,525,2023-07-14 15:01:28,desktop,email,IN
8052,516,2023-09-26 21:20:19,mobile,paid_search,DE
8053,469,2024-12-15 17:01:05,mobile,organic,IN
8054,259,2023-03-23 03:15:50,desktop,paid_search,US
8055,333,2023-05-17 12:12:11,desktop,referral,AU
8056,54,2025-06-03 20:06:36,desktop,organic,US
8057,523,2024-12-31 21:09:32,desktop,paid_search,US
8058,224,2023-12-13 07:20:10,mobile,paid_search,DE
8059,13,2024-07-28 05:39:09,tablet,referral,US
8060,476,2024-09-11 08:34:31,mobile,direct,US
8061,25,2023-09-29 06:31:48,desktop,direct,US
8062,261,2023-07-02 20:54:51,desktop,email,DE
8063,576,2025-01-15 19:16:09,desktop,organic,SG
8064,324,2023-02-12 23:23:17,mobile,organic,UK
8065,223,2024-10-21 03:00:17,mobile,direct,US
8066,148,2023-09-04 09:21:58,desktop,paid_search,AU
8067,321,2024-08-25 07:02:45,mobile,organic,US
8068,467,2023-03-07 19:39:15,mobile,email,DE
8069,147,2025-07-09 01:41:40,desktop,direct,FR
8070,61,2024-04-24 08:59:05,mobile,organic,IN
8071,562,2023-02-25 04:26:25,mobile,direct,SG
8072,441,2024-02-18 08:18:18,mobile,direct,US
8073,225,2025-02-15 16:08:20,desktop,referral,DE
8074,280,2024-09-23 04:18:39,tablet,organic,CA
8075,454,2024-06-06 20:10:10,mobile,email,CA
8076,424,2024-01-01 22:13:02,mobile,organic,CA
8077,378,2023-12-01 22:02:43,desktop,email,CA
8078,374,2025-01-31 14:28:50,desktop,paid_social,US
8079,354,2024-11-23 18:43:18,desktop,organic,BR
8080,389,2023-01-18 22:51:59,desktop,organic,US
8081,90,2025-09-26 19:26:43,mobile,referral,BR
8082,367,2025-02-25 15:57:40,mobile,organic,AU
8083,7,2023-04-19 09:31:45,desktop,organic,IN
8084,304,2023-08-28 04:28:04,mobile,organic,SG
8085,359,2025-10-01 02:16:00,desktop,paid_search,BR
8086,238,2024-12-20 19:18:55,mobile,paid_search,IN
8087,479,2023-06-01 23:14:11,desktop,organic,CA
8088,362,2023-11-09 22:40:58,mobile,paid_social,IN
8089,329,2023-07-17 11:26:01,mobile,organic,CA
8090,422,2024-05-13 19:52:33,mobile,direct,IN
8091,456,2024-05-23 07:44:56,mobile,direct,IN
8092,235,2024-03-26 17:28:00,desktop,direct,AU
8093,470,2025-03-22 20:47:37,desktop,organic,US
8094,145,2025-09-21 21:42:13,mobile,paid_search,IN
8095,79,2023-07-13 21:32:08,desktop,paid_search,AU
8096,89,2025-10-09 02:19:46,mobile,paid_social,NL
8097,478,2024-03-22 21:33:43,mobile,organic,US
8098,285,2025-11-16 22:44:35,mobile,organic,DE
8099,29,2023-12-29 10:06:49,mobile,direct,BR
8100,44,2023-08-11 09:15:09,mobile,paid_search,US
8101,242,2024-05-17 17:10:55,mobile,direct,US
8102,159,2023-04-25 07:48:37,tablet,organic,IN
8103,11,2023-06-26 01:16:50,mobile,referral,UK
8104,285,2023-09-23 09:44:11,mobile,paid_search,DE
8105,523,2023-04-22 09:47:48,mobile,referral,US
8106,439,2025-08-12 12:08:17,desktop,referral,US
8107,389,2023-08-19 23:56:45,mobile,organic,US
8108,363,2023-04-30 19:21:51,mobile,direct,FR
8109,335,2025-05-18 14:32:16,desktop,direct,US
8110,44,2025-03-31 16:14:13,mobile,direct,US
8111,306,2023-10-01 15:54:48,desktop,direct,CA
8112,222,2025-05-25 19:29:00,mobile,referral,BR
8113,443,2023-09-05 19:31:02,mobile,direct,UK
8114,555,2024-03-06 14:40:57,desktop,paid_social,IN
8115,420,2025-12-24 10:15:16,mobile,direct,DE
8116,239,2023-07-27 02:20:25,tablet,paid_search,BR
8117,416,2024-04-01 03:35:01,desktop,referral,CA
8118,546,2024-04-03 16:26:58,mobile,organic,US
8119,340,2025-03-16 02:12:40,desktop,paid_search,US
8120,499,2025-06-10 05:46:39,desktop,referral,US
8121,209,2023-12-10 02:37:41,mobile,paid_social,AU
8122,24,2024-10-20 21:40:51,desktop,organic,UK
8123,438,2025-09-18 07:41:28,mobile,organic,CA
8124,284,2025-11-27 12:35:21,mobile,paid_search,US
8125,143,2024-03-21 22:56:25,desktop,paid_search,DE
8126,88,2023-05-19 04:27:13,mobile,paid_search,DE
8127,285,2024-03-26 04:48:27,desktop,organic,DE
8128,592,2024-08-26 04:46:12,mobile,email,UK
8129,465,2023-04-01 20:16:31,tablet,organic,US
8130,113,2024-01-27 08:47:11,desktop,paid_search,FR
8131,492,2025-10-01 14:30:47,desktop,organic,CA
8132,363,2023-07-10 21:04:43,mobile,organic,FR
8133,292,2024-02-23 21:58:57,tablet,organic,DE
8134,404,2024-11-13 21:41:56,mobile,paid_social,IN
8135,504,2023-02-01 12:47:44,desktop,direct,AU
8136,212,2025-09-01 12:56:55,mobile,direct,UK
8137,438,2023-09-17 02:42:44,mobile,organic,CA
8138,358,2023-01-09 10:09:27,mobile,direct,UK
8139,479,2023-07-13 10:53:57,mobile,organic,CA
8140,244,2025-03-29 18:44:56,mobile,organic,AU
8141,362,2023-04-21 19:37:43,mobile,paid_search,IN
8142,128,2023-08-18 06:20:17,mobile,paid_search,NL
8143,552,2024-01-28 14:35:53,mobile,organic,AU
8144,80,2025-06-29 19:26:44,mobile,paid_search,AU
8145,272,2024-04-10 20:45:33,mobile,organic,US
8146,146,2023-03-01 06:36:31,desktop,referral,AU
8147,452,2024-11-21 16:25:15,mobile,paid_search,UK
8148,145,2025-04-18 06:02:57,mobile,direct,IN
8149,322,2025-01-24 02:13:27,mobile,paid_search,CA
8150,184,2023-11-06 13:23:48,tablet,organic,SG
8151,525,2023-02-14 08:47:53,desktop,paid_social,IN
8152,253,2023-07-31 12:28:58,mobile,organic,NL
8153,545,2024-07-11 12:11:29,mobile,paid_search,CA
8154,243,2024-03-29 09:06:34,desktop,direct,UK
8155,461,2025-06-24 08:20:30,tablet,paid_search,US
8156,304,2024-01-29 05:05:19,mobile,paid_search,SG
8157,179,2024-02-09 19:45:20,mobile,direct,US
8158,283,2024-01-18 06:41:32,mobile,organic,SG
8159,153,2023-04-25 21:26:52,desktop,referral,US
8160,8,2024-04-06 02:19:55,mobile,paid_social,BR
8161,112,2023-05-04 20:14:29,mobile,paid_social,UK
8162,260,2023-04-10 06:28:47,desktop,paid_search,IN
8163,12,2024-12-06 21:38:29,mobile,referral,US
8164,179,2023-05-27 20:22:49,tablet,paid_search,US
8165,217,2024-08-30 15:02:28,desktop,direct,IN
8166,194,2023-07-13 15:07:15,desktop,referral,BR
8167,365,2024-03-12 06:58:59,mobile,paid_social,IN
8168,456,2024-08-03 09:53:44,mobile,referral,IN
8169,101,2023-11-02 17:08:14,mobile,paid_search,AU
8170,249,2023-10-22 10:52:45,desktop,referral,US
8171,78,2024-11-08 04:25:13,desktop,organic,CA
8172,485,2025-01-27 11:36:34,mobile,organic,UK
8173,527,2023-05-04 16:19:59,desktop,paid_social,FR
8174,369,2025-08-17 16:42:17,desktop,paid_search,SG
8175,200,2025-10-20 04:35:13,mobile,paid_search,US
8176,133,2025-05-04 10:44:54,desktop,organic,US
8177,301,2023-11-23 02:19:51,mobile,direct,US
8178,549,2024-08-11 11:35:24,desktop,paid_search,US
8179,415,2025-04-02 21:08:56,mobile,referral,US
8180,403,2023-09-20 13:29:03,mobile,organic,CA
8181,376,2024-02-06 14:29:05,desktop,organic,SG
8182,34,2025-12-01 18:42:27,desktop,paid_social,AU
8183,514,2025-12-16 11:24:45,mobile,paid_search,BR
8184,487,2025-06-16 08:00:52,tablet,paid_social,US
8185,195,2023-12-03 19:42:40,mobile,paid_search,IN
8186,323,2025-08-03 01:07:51,mobile,email,CA
8187,360,2023-11-26 01:44:40,mobile,paid_search,DE
8188,566,2024-11-12 19:28:52,desktop,direct,IN
8189,485,2025-10-30 20:54:21,mobile,paid_social,UK
8190,38,2024-06-24 03:28:46,desktop,organic,FR
8191,518,2024-09-21 10:42:48,mobile,organic,IN
8192,455,2025-10-18 14:00:25,mobile,direct,NL
8193,97,2024-09-12 07:11:03,tablet,direct,IN
8194,360,2023-04-07 13:43:03,mobile,organic,DE
8195,348,2023-09-28 00:19:28,desktop,paid_search,BR
8196,19,2023-10-22 18:02:24,desktop,organic,US
8197,232,2025-11-02 00:51:45,desktop,organic,BR
8198,391,2023-06-27 02:31:19,mobile,organic,SG
8199,490,2025-03-21 09:30:52,mobile,paid_search,CA
8200,565,2023-09-01 18:53:59,desktop,organic,FR
8201,416,2023-06-05 22:17:45,desktop,organic,CA
8202,585,2023-11-10 06:57:34,mobile,direct,AU
8203,153,2025-12-14 22:47:31,mobile,paid_social,US
8204,381,2024-09-23 23:46:42,mobile,organic,SG
8205,595,2025-03-02 06:21:47,mobile,organic,IN
8206,58,2023-07-20 20:59:39,mobile,email,CA
8207,326,2024-05-04 14:01:35,mobile,paid_search,US
8208,7,2024-09-23 05:06:43,mobile,email,IN
8209,185,2023-04-07 04:46:05,mobile,organic,SG
8210,569,2024-06-10 23:27:51,desktop,referral,US
8211,339,2025-08-16 15:24:41,mobile,organic,US
8212,138,2024-03-23 09:38:41,desktop,referral,DE
8213,449,2024-06-20 18:33:34,desktop,paid_search,FR
8214,102,2025-12-23 06:24:12,mobile,organic,FR
8215,291,2025-11-21 11:49:29,desktop,direct,FR
8216,152,2025-01-18 09:46:09,desktop,referral,DE
8217,103,2024-02-16 23:56:25,desktop,organic,UK
8218,304,2025-01-24 16:51:22,mobile,direct,SG
8219,515,2023-01-06 10:03:02,mobile,paid_search,US
8220,17,2023-02-12 16:43:17,desktop,organic,IN
8221,70,2024-06-07 00:22:48,desktop,paid_search,US
8222,284,2024-09-01 00:13:12,mobile,paid_search,US
8223,48,2025-12-14 00:43:52,mobile,direct,AU
8224,405,2023-12-20 17:05:42,mobile,organic,AU
8225,532,2024-09-03 18:12:00,mobile,direct,US
8226,577,2023-12-02 03:31:36,desktop,organic,AU
8227,118,2023-08-10 02:39:22,mobile,email,DE
8228,257,2025-12-19 22:23:43,desktop,direct,AU
8229,207,2024-11-13 21:32:14,mobile,paid_search,FR
8230,37,2023-05-23 20:55:26,mobile,email,FR
8231,575,2023-03-03 21:48:58,desktop,direct,DE
8232,165,2024-01-14 10:00:32,tablet,direct,US
8233,165,2024-03-15 11:20:58,desktop,organic,US
8234,515,2023-03-22 02:40:03,mobile,direct,US
8235,499,2025-12-23 02:19:48,desktop,direct,US
8236,581,2024-01-09 13:17:00,desktop,organic,US
8237,116,2025-09-29 08:50:30,mobile,paid_search,US
8238,485,2023-10-07 09:27:13,mobile,direct,UK
8239,329,2024-12-27 01:56:00,mobile,referral,CA
8240,357,2024-04-26 08:37:07,desktop,referral,FR
8241,449,2024-11-15 06:03:46,desktop,paid_search,FR
8242,50,2025-02-08 11:39:23,desktop,paid_search,US
8243,247,2023-09-07 06:59:54,mobile,direct,FR
8244,65,2023-07-09 05:54:40,mobile,paid_search,IN
8245,190,2025-06-04 01:48:16,mobile,paid_search,SG
8246,225,2023-05-11 06:45:53,tablet,paid_search,DE
8247,503,2024-06-28 07:41:31,desktop,paid_search,FR
8248,418,2023-08-04 21:14:59,mobile,organic,US
8249,260,2024-01-23 20:48:32,mobile,organic,IN
8250,220,2024-12-02 20:30:19,mobile,referral,CA
8251,128,2023-01-05 15:34:12,mobile,direct,NL
8252,32,2024-10-04 09:39:11,desktop,paid_social,IN
8253,1,2025-09-07 20:26:54,desktop,direct,US
8254,449,2024-09-17 04:48:40,desktop,paid_search,FR
8255,579,2024-07-24 04:28:13,desktop,referral,IN
8256,553,2023-12-23 04:11:50,tablet,direct,NL
8257,169,2024-09-07 15:40:27,tablet,direct,UK
8258,358,2025-05-12 03:25:42,desktop,organic,UK
8259,341,2025-09-04 16:05:35,mobile,paid_social,US
8260,106,2025-12-04 18:25:18,mobile,paid_social,US
8261,515,2023-01-18 06:38:57,desktop,referral,US
8262,220,2025-04-09 16:18:06,mobile,paid_social,CA
8263,344,2025-08-10 06:25:30,desktop,email,FR
8264,417,2024-02-17 06:08:03,mobile,direct,US
8265,443,2023-01-23 15:29:24,mobile,referral,UK
8266,165,2024-03-26 17:23:18,desktop,organic,US
8267,502,2024-10-25 02:16:47,mobile,referral,FR
8268,423,2024-05-01 02:23:46,mobile,paid_search,IN
8269,319,2023-07-05 09:58:30,mobile,email,US
8270,384,2024-08-08 09:38:00,desktop,referral,BR
8271,108,2025-11-25 05:41:19,desktop,direct,US
8272,499,2024-08-29 05:07:07,mobile,organic,US
8273,165,2025-05-25 11:48:30,desktop,organic,US
8274,340,2025-07-26 14:42:18,mobile,email,US
8275,459,2025-05-26 04:24:35,desktop,paid_social,UK
8276,429,2023-06-10 22:23:05,desktop,paid_search,AU
8277,538,2025-07-06 21:46:02,mobile,direct,US
8278,262,2025-04-04 01:35:39,mobile,direct,SG
8279,564,2025-10-31 09:22:16,mobile,paid_search,CA
8280,482,2023-06-16 16:13:08,mobile,direct,US
8281,569,2023-09-16 21:09:21,mobile,email,US
8282,48,2023-11-04 13:55:05,mobile,direct,AU
8283,169,2024-03-06 07:46:38,mobile,direct,UK
8284,423,2024-02-08 09:40:19,mobile,email,IN
8285,157,2025-03-02 06:10:39,mobile,paid_search,US
8286,223,2025-11-23 05:21:55,desktop,paid_search,US
8287,491,2024-07-30 07:10:16,mobile,direct,NL
8288,290,2023-06-24 09:22:14,desktop,paid_search,FR
8289,322,2023-05-09 10:57:58,mobile,paid_search,CA
8290,183,2023-02-03 01:55:04,desktop,referral,NL
8291,347,2023-11-24 04:06:20,mobile,email,US
8292,69,2024-11-10 09:55:51,mobile,paid_search,SG
8293,407,2023-04-07 11:38:17,tablet,organic,UK
8294,564,2024-11-27 21:51:36,desktop,paid_social,CA
8295,350,2025-10-29 19:38:31,tablet,referral,US
8296,34,2025-02-21 12:06:10,mobile,paid_search,AU
8297,565,2025-12-02 04:24:49,desktop,paid_social,FR
8298,20,2024-11-22 04:55:48,mobile,organic,AU
8299,425,2025-04-09 14:23:42,mobile,referral,BR
8300,38,2023-04-08 05:43:46,mobile,referral,FR
8301,341,2024-01-24 13:38:07,mobile,paid_social,US
8302,149,2024-12-19 09:29:56,desktop,organic,US
8303,381,2025-08-25 07:59:05,mobile,direct,SG
8304,388,2024-08-16 08:05:36,mobile,referral,DE
8305,230,2024-02-19 15:15:00,mobile,paid_search,US
8306,213,2024-07-30 11:21:33,desktop,organic,US
8307,478,2025-07-16 02:35:07,desktop,organic,US
8308,113,2025-08-17 11:21:44,desktop,organic,FR
8309,534,2024-09-13 10:21:16,mobile,direct,SG
8310,525,2024-10-06 14:17:24,mobile,organic,IN
8311,9,2024-07-30 19:04:57,mobile,referral,BR
8312,197,2024-01-11 09:09:19,mobile,paid_search,AU
8313,483,2024-05-23 04:39:50,mobile,direct,US
8314,79,2024-01-31 10:48:51,mobile,organic,AU
8315,432,2024-02-12 20:24:13,mobile,paid_search,US
8316,214,2025-03-30 09:35:21,mobile,paid_search,US
8317,147,2025-11-28 07:09:06,mobile,paid_search,FR
8318,120,2023-07-07 18:35:27,mobile,organic,US
8319,544,2023-12-21 08:07:00,mobile,referral,IN
8320,333,2023-02-22 13:58:33,mobile,paid_social,AU
